date,climate_sentence_count,text,word_count,Stemd_text,Sentiments
2018-01-30,9,crucially plan closes terrible loopholes exploited criminals terrorists enter countryand finally ends dangerous practice catch release third pillar ends visa lotterya program randomly hands green cards without regard skill merit safety people,52,crucial plan close terribl loophol exploit crimin terrorist enter countryand final end danger practic catch releas third pillar end visa lotterya program randomli hand green card without regard skill merit safeti peopl,negative
2018-01-30,9,fourth final pillar protects nuclear family ending chain migration,13,fourth final pillar protect nuclear famili end chain migrat,neutral
2018-01-30,9,part defense must modernize rebuild nuclear arsenal hopefully never use making strong powerful deter acts aggression,34,part defens must modern rebuild nuclear arsen hope never use make strong power deter act aggress,positive
2018-01-30,9,perhaps someday future magical moment countries world get together eliminate nuclear weapons,25,perhap someday futur magic moment countri world get togeth elimin nuclear weapon,positive
2018-01-30,9,asking congress address fundamental flaws terrible iran nuclear deal,16,ask congress address fundament flaw terribl iran nuclear deal,neutral
2018-01-30,9,north koreas reckless pursuit nuclear missiles could soon threaten homeland,13,north korea reckless pursuit nuclear missil could soon threaten homeland,neutral
2018-01-30,9,need look depraved character north korean regime understand nature nuclear threat could pose america allies,29,need look deprav charact north korean regim understand natur nuclear threat could pose america alli,neutral
1975-04-10,14,begun control spiral strategic nuclear armaments,11,begun control spiral strateg nuclear armament,neutral
1975-04-10,14,exercised international leadership great new issues interdependent world energy food environment law sea,25,exercis intern leadership great new issu interdepend world energi food environ law sea,positive
1975-04-10,14,chances enduring peace last american fighting man left vietnam 1973 rested two publicly stated premises first necessary united states would help sustain terms paris accords signed 2 years ago second united states would provide adequate economic military assistance south vietnam,59,chanc endur peac last american fight man left vietnam 1973 rest two publicli state premis first necessari unit state would help sustain term pari accord sign 2 year ago second unit state would provid adequ econom militari assist south vietnam,positive
1975-04-10,14,north vietnamese moment signed paris accords systematically violated ceasefire provisions agreement,21,north vietnames moment sign pari accord systemat violat ceasefir provis agreement,neutral
1975-04-10,14,respect north vietnam call upon hanoiand ask congress join callto cease military operations immediately honor terms paris agreement,32,respect north vietnam call upon hanoiand ask congress join callto ceas militari oper immedi honor term pari agreement,neutral
1975-04-10,14,united states urgently requesting signatories paris conference meet obligations use influence halt fighting enforce 1973 accords,30,unit state urgent request signatori pari confer meet oblig use influenc halt fight enforc 1973 accord,neutral
1975-04-10,14,diplomatic notes effect sent members paris conference including soviet union peoples republic china,25,diplomat note effect sent member pari confer includ soviet union peopl republ china,neutral
1975-04-10,14,hand could ask congress authority enforce paris accords troops tanks aircraft artillery carry war enemy,36,hand could ask congress author enforc pari accord troop tank aircraft artilleri carri war enemi,neutral
1975-04-10,14,addition traditional agenda new problems involving energy raw materials environment,17,addit tradit agenda new problem involv energi raw materi environ,negative
1975-04-10,14,long state tension continues threatens military crisis weakening alliances stability world economy confrontation nuclear super powers,30,long state tension continu threaten militari crisi weaken allianc stabil world economi confront nuclear super power,positive
1975-04-10,14,central ussoviet relations today critical negotiation control strategic nuclear weapons,14,central ussoviet relat today critic negoti control strateg nuclear weapon,neutral
1975-04-10,14,would mark turning point postwar history would crucial step lifting mankind threat nuclear war,24,would mark turn point postwar histori would crucial step lift mankind threat nuclear war,neutral
